tel,appid,time,count
13900012507,0,0,0
13900012508,0,0,0
13900012509,0,0,0
13900012510,0,0,0
13900012511,0,0,0
13900012512,0,0,0
13900012513,0,0,0
13900012514,0,0,0
13900012515,0,0,0
13900012516,0,0,0
13900012517,0,0,0
13900012518,0,0,0
13900012519,0,0,0
13900012520,0,0,0
13900012521,0,0,0
13900012522,0,0,0
13900012523,0,0,0
13900012524,0,0,0
13900012525,0,0,0
13900012526,0,0,0
13900012527,0,0,0
13900012528,0,0,0
13900012529,0,0,0
13900012530,0,0,0
13900012531,0,0,0
13900012532,0,0,0
13900012533,0,0,0
13900012534,0,0,0
13900012535,0,0,0
13900012536,0,0,0
13900012537,0,0,0
13900012538,0,0,0
13900012539,0,0,0
13900012540,0,0,0
13900012541,0,0,0
13900012542,0,0,0
13900012543,0,0,0
13900012544,0,0,0
13900012545,0,0,0
13900012546,0,0,0
13900012547,0,0,0
13900012548,0,0,0
13900012549,0,0,0
13900012550,0,0,0
13900012551,0,0,0
13900012552,0,0,0
13900012553,0,0,0
13900012554,0,0,0
13900012555,0,0,0
13900012556,0,0,0
13900012557,0,0,0
13900012558,0,0,0
13900012559,0,0,0
13900012560,0,0,0
13900012561,0,0,0
13900012562,0,0,0
13900012563,0,0,0
13900012564,0,0,0
13900012565,0,0,0
13900012566,0,0,0
13900012567,0,0,0
13900012568,0,0,0
13900012569,0,0,0
13900012570,0,0,0
13900012571,0,0,0
13900012572,0,0,0
13900012573,0,0,0
13900012574,0,0,0
13900012575,0,0,0
13900012576,0,0,0
13900012577,0,0,0
13900012578,0,0,0
13900012579,0,0,0
13900012580,0,0,0
13900012581,0,0,0
13900012582,0,0,0
13900012583,0,0,0
13900012584,0,0,0
13900012585,0,0,0
13900012586,0,0,0
13900012587,0,0,0
13900012588,0,0,0
13900012589,0,0,0
13900012590,0,0,0
13900012591,0,0,0
13900012592,0,0,0
13900012593,0,0,0
13900012594,0,0,0
13900012595,0,0,0
13900012596,0,0,0
13900012597,0,0,0
13900012598,0,0,0
13900012599,0,0,0
13900012600,0,0,0
13900012601,0,0,0
13900012602,0,0,0
13900012603,0,0,0
13900012604,0,0,0
13900012605,0,0,0
13900012606,0,0,0
13900012607,0,0,0
13900012608,0,0,0
13900012609,0,0,0
13900012610,0,0,0
13900012611,0,0,0
13900012612,0,0,0
13900012613,0,0,0
13900012614,0,0,0
13900012615,0,0,0
13900012616,0,0,0
13900012617,0,0,0
13900012618,0,0,0
13900012619,0,0,0
13900012620,0,0,0
13900012621,0,0,0
13900012622,0,0,0
13900012623,0,0,0
13900012624,0,0,0
13900012625,0,0,0
13900012626,0,0,0
13900012627,0,0,0
13900012628,0,0,0
13900012629,0,0,0
13900012630,0,0,0
13900012631,0,0,0
13900012632,0,0,0
13900012633,0,0,0
13900012634,0,0,0
13900012635,0,0,0
13900012636,0,0,0
13900012637,0,0,0
13900012638,0,0,0
13900012639,0,0,0
13900012640,0,0,0
13900012641,0,0,0
13900012642,0,0,0
13900012643,0,0,0
13900012644,0,0,0
13900012645,0,0,0
13900012646,0,0,0
13900012647,0,0,0
13900012648,0,0,0
13900012649,0,0,0
13900012650,0,0,0
13900012651,0,0,0
13900012652,0,0,0
13900012653,0,0,0
13900012654,0,0,0
13900012655,0,0,0
13900012656,0,0,0
13900012657,0,0,0
13900012658,0,0,0
13900012659,0,0,0
13900012660,0,0,0
13900012661,0,0,0
13900012662,0,0,0
13900012663,0,0,0
13900012664,0,0,0
13900012665,0,0,0
13900012666,0,0,0
13900012667,0,0,0
13900012668,0,0,0
13900012669,0,0,0
13900012670,0,0,0
13900012671,0,0,0
13900012672,0,0,0
13900012673,0,0,0
13900012674,0,0,0
13900012675,0,0,0
13900012676,0,0,0
13900012677,0,0,0
13900012678,0,0,0
13900012679,0,0,0
13900012680,0,0,0
13900012681,0,0,0
13900012682,0,0,0
13900012683,0,0,0
13900012684,0,0,0
13900012685,0,0,0
13900012686,0,0,0
13900012687,0,0,0
13900012688,0,0,0
13900012689,0,0,0
13900012690,0,0,0
13900012691,0,0,0
13900012692,0,0,0
13900012693,0,0,0
13900012694,0,0,0
13900012695,0,0,0
13900012696,0,0,0
13900012697,0,0,0
13900012698,0,0,0
13900012699,0,0,0
13900012700,0,0,0
13900012701,0,0,0
13900012702,0,0,0
13900012703,0,0,0
13900012704,0,0,0
13900012705,0,0,0
13900012706,0,0,0
13900012707,0,0,0
13900012708,0,0,0
13900012709,0,0,0
13900012710,0,0,0
13900012711,0,0,0
13900012712,0,0,0
13900012713,0,0,0
13900012714,0,0,0
13900012715,0,0,0
13900012716,0,0,0
13900012717,0,0,0
13900012718,0,0,0
13900012719,0,0,0
13900012720,0,0,0
13900012721,0,0,0
13900012722,0,0,0
13900012723,0,0,0
13900012724,0,0,0
13900012725,0,0,0
13900012726,0,0,0
13900012727,0,0,0
13900012728,0,0,0
13900012729,0,0,0
13900012730,0,0,0
13900012731,0,0,0
13900012732,0,0,0
13900012733,0,0,0
13900012734,0,0,0
13900012735,0,0,0
13900012736,0,0,0
13900012737,0,0,0
13900012738,0,0,0
13900012739,0,0,0
13900012740,0,0,0
13900012741,0,0,0
13900012742,0,0,0
13900012743,0,0,0
13900012744,0,0,0
13900012745,0,0,0
13900012746,0,0,0
13900012747,0,0,0
13900012748,0,0,0
13900012749,0,0,0
13900012750,0,0,0
13900012751,0,0,0
13900012752,0,0,0
13900012753,0,0,0
13900012754,0,0,0
13900012755,0,0,0
13900012756,0,0,0
13900012757,0,0,0
13900012758,0,0,0
13900012759,0,0,0
13900012760,0,0,0
13900012761,0,0,0
13900012762,0,0,0
13900012763,0,0,0
13900012764,0,0,0
13900012765,0,0,0
13900012766,0,0,0
13900012767,0,0,0
13900012768,0,0,0
13900012769,0,0,0
13900012770,0,0,0
13900012771,0,0,0
13900012772,0,0,0
13900012773,0,0,0
13900012774,0,0,0
13900012775,0,0,0
13900012776,0,0,0
13900012777,0,0,0
13900012778,0,0,0
13900012779,0,0,0
13900012780,0,0,0
13900012781,0,0,0
13900012782,0,0,0
13900012783,0,0,0
13900012784,0,0,0
13900012785,0,0,0
13900012786,0,0,0
13900012787,0,0,0
13900012788,0,0,0
13900012789,0,0,0
13900012790,0,0,0
13900012791,0,0,0
13900012792,0,0,0
13900012793,0,0,0
13900012794,0,0,0
13900012795,0,0,0
13900012796,0,0,0
13900012797,0,0,0
13900012798,0,0,0
13900012799,0,0,0
13900012800,0,0,0
13900012801,0,0,0
13900012802,0,0,0
13900012803,0,0,0
13900012804,0,0,0
13900012805,0,0,0
13900012806,0,0,0
13900012807,0,0,0
13900012808,0,0,0
13900012809,0,0,0
13900012810,0,0,0
13900012811,0,0,0
13900012812,0,0,0
13900012813,0,0,0
13900012814,0,0,0
13900012815,0,0,0
13900012816,0,0,0
13900012817,0,0,0
13900012818,0,0,0
13900012819,0,0,0
13900012820,0,0,0
13900012821,0,0,0
13900012822,0,0,0
13900012823,0,0,0
13900012824,0,0,0
13900012825,0,0,0
13900012826,0,0,0
13900012827,0,0,0
13900012828,0,0,0
13900012829,0,0,0
13900012830,0,0,0
13900012831,0,0,0
13900012832,0,0,0
13900012833,0,0,0
13900012834,0,0,0
13900012835,0,0,0
13900012836,0,0,0
13900012837,0,0,0
13900012838,0,0,0
13900012839,0,0,0
13900012840,0,0,0
13900012841,0,0,0
13900012842,0,0,0
13900012843,0,0,0
13900012844,0,0,0
13900012845,0,0,0
13900012846,0,0,0
13900012847,0,0,0
13900012848,0,0,0
13900012849,0,0,0
13900012850,0,0,0
13900012851,0,0,0
13900012852,0,0,0
13900012853,0,0,0
13900012854,0,0,0
13900012855,0,0,0
13900012856,0,0,0
13900012857,0,0,0
13900012858,0,0,0
13900012859,0,0,0
13900012860,0,0,0
13900012861,0,0,0
13900012862,0,0,0
13900012863,0,0,0
13900012864,0,0,0
13900012865,0,0,0
13900012866,0,0,0
13900012867,0,0,0
13900012868,0,0,0
13900012869,0,0,0
13900012870,0,0,0
13900012871,0,0,0
13900012872,0,0,0
13900012873,0,0,0
13900012874,0,0,0
13900012875,0,0,0
13900012876,0,0,0
13900012877,0,0,0
13900012878,0,0,0
13900012879,0,0,0
13900012880,0,0,0
13900012881,0,0,0
13900012882,0,0,0
13900012883,0,0,0
13900012884,0,0,0
13900012885,0,0,0
13900012886,0,0,0
13900012887,0,0,0
13900012888,0,0,0
13900012889,0,0,0
13900012890,0,0,0
13900012891,0,0,0
13900012892,0,0,0
13900012893,0,0,0
13900012894,0,0,0
13900012895,0,0,0
13900012896,0,0,0
13900012897,0,0,0
13900012898,0,0,0
13900012899,0,0,0
13900012900,0,0,0
13900012901,0,0,0
13900012902,0,0,0
13900012903,0,0,0
13900012904,0,0,0
13900012905,0,0,0
13900012906,0,0,0
13900012907,0,0,0
13900012908,0,0,0
13900012909,0,0,0
13900012910,0,0,0
13900012911,0,0,0
13900012912,0,0,0
13900012913,0,0,0
13900012914,0,0,0
13900012915,0,0,0
13900012916,0,0,0
13900012917,0,0,0
13900012918,0,0,0
13900012919,0,0,0
13900012920,0,0,0
13900012921,0,0,0
13900012922,0,0,0
13900012923,0,0,0
13900012924,0,0,0
13900012925,0,0,0
13900012926,0,0,0
13900012927,0,0,0
13900012928,0,0,0
13900012929,0,0,0
13900012930,0,0,0
13900012931,0,0,0
13900012932,0,0,0
13900012933,0,0,0
13900012934,0,0,0
13900012935,0,0,0
13900012936,0,0,0
13900012937,0,0,0
13900012938,0,0,0
13900012939,0,0,0
13900012940,0,0,0
13900012941,0,0,0
13900012942,0,0,0
13900012943,0,0,0
13900012944,0,0,0
13900012945,0,0,0
13900012946,0,0,0
13900012947,0,0,0
13900012948,0,0,0
13900012949,0,0,0
13900012950,0,0,0
13900012951,0,0,0
13900012952,0,0,0
13900012953,0,0,0
13900012954,0,0,0
13900012955,0,0,0
13900012956,0,0,0
13900012957,0,0,0
13900012958,0,0,0
13900012959,0,0,0
13900012960,0,0,0
13900012961,0,0,0
13900012962,0,0,0
13900012963,0,0,0
13900012964,0,0,0
13900012965,0,0,0
13900012966,0,0,0
13900012967,0,0,0
13900012968,0,0,0
13900012969,0,0,0
13900012970,0,0,0
13900012971,0,0,0
13900012972,0,0,0
13900012973,0,0,0
13900012974,0,0,0
13900012975,0,0,0
13900012976,0,0,0
13900012977,0,0,0
13900012978,0,0,0
13900012979,0,0,0
13900012980,0,0,0
13900012981,0,0,0
13900012982,0,0,0
13900012983,0,0,0
13900012984,0,0,0
13900012985,0,0,0
13900012986,0,0,0
13900012987,0,0,0
13900012988,0,0,0
13900012989,0,0,0
13900012990,0,0,0
13900012991,0,0,0
13900012992,0,0,0
13900012993,0,0,0
13900012994,0,0,0
13900012995,0,0,0
13900012996,0,0,0
13900012997,0,0,0
13900012998,0,0,0
13900012999,0,0,0
13900013000,0,0,0
13900013001,0,0,0
13900013002,0,0,0
13900013003,0,0,0
13900013004,0,0,0
13900013005,0,0,0
13900013006,0,0,0
13900013007,0,0,0
13900013008,0,0,0
13900013009,0,0,0
13900013010,0,0,0
13900013011,0,0,0
13900013012,0,0,0
13900013013,0,0,0
13900013014,0,0,0
13900013015,0,0,0
13900013016,0,0,0
13900013017,0,0,0
13900013018,0,0,0
13900013019,0,0,0
13900013020,0,0,0
13900013021,0,0,0
13900013022,0,0,0
13900013023,0,0,0
13900013024,0,0,0
13900013025,0,0,0
13900013026,0,0,0
13900013027,0,0,0
13900013028,0,0,0
13900013029,0,0,0
13900013030,0,0,0
13900013031,0,0,0
13900013032,0,0,0
13900013033,0,0,0
13900013034,0,0,0
13900013035,0,0,0
13900013036,0,0,0
13900013037,0,0,0
13900013038,0,0,0
13900013039,0,0,0
13900013040,0,0,0
13900013041,0,0,0
13900013042,0,0,0
13900013043,0,0,0
13900013044,0,0,0
13900013045,0,0,0
13900013046,0,0,0
13900013047,0,0,0
13900013048,0,0,0
13900013049,0,0,0
13900013050,0,0,0
13900013051,0,0,0
13900013052,0,0,0
13900013053,0,0,0
13900013054,0,0,0
13900013055,0,0,0
13900013056,0,0,0
13900013057,0,0,0
13900013058,0,0,0
13900013059,0,0,0
13900013060,0,0,0
13900013061,0,0,0
13900013062,0,0,0
13900013063,0,0,0
13900013064,0,0,0
13900013065,0,0,0
13900013066,0,0,0
13900013067,0,0,0
13900013068,0,0,0
13900013069,0,0,0
13900013070,0,0,0
13900013071,0,0,0
13900013072,0,0,0
13900013073,0,0,0
13900013074,0,0,0
13900013075,0,0,0
13900013076,0,0,0
13900013077,0,0,0
13900013078,0,0,0
13900013079,0,0,0
13900013080,0,0,0
13900013081,0,0,0
13900013082,0,0,0
13900013083,0,0,0
13900013084,0,0,0
13900013085,0,0,0
13900013086,0,0,0
13900013087,0,0,0
13900013088,0,0,0
13900013089,0,0,0
13900013090,0,0,0
13900013091,0,0,0
13900013092,0,0,0
13900013093,0,0,0
13900013094,0,0,0
13900013095,0,0,0
13900013096,0,0,0
13900013097,0,0,0
13900013098,0,0,0
13900013099,0,0,0
13900013100,0,0,0
13900013101,0,0,0
13900013102,0,0,0
13900013103,0,0,0
13900013104,0,0,0
13900013105,0,0,0
13900013106,0,0,0
13900013107,0,0,0
13900013108,0,0,0
13900013109,0,0,0
13900013110,0,0,0
13900013111,0,0,0
13900013112,0,0,0
13900013113,0,0,0
13900013114,0,0,0
13900013115,0,0,0
13900013116,0,0,0
13900013117,0,0,0
13900013118,0,0,0
13900013119,0,0,0
13900013120,0,0,0
13900013121,0,0,0
13900013122,0,0,0
13900013123,0,0,0
13900013124,0,0,0
13900013125,0,0,0
13900013126,0,0,0
13900013127,0,0,0
13900013128,0,0,0
13900013129,0,0,0
13900013130,0,0,0
13900013131,0,0,0
13900013132,0,0,0
13900013133,0,0,0
13900013134,0,0,0
13900013135,0,0,0
13900013136,0,0,0
13900013137,0,0,0
13900013138,0,0,0
13900013139,0,0,0
13900013140,0,0,0
13900013141,0,0,0
13900013142,0,0,0
13900013143,0,0,0
13900013144,0,0,0
13900013145,0,0,0
13900013146,0,0,0
13900013147,0,0,0
13900013148,0,0,0
13900013149,0,0,0
13900013150,0,0,0
13900013151,0,0,0
13900013152,0,0,0
13900013153,0,0,0
13900013154,0,0,0
13900013155,0,0,0
13900013156,0,0,0
13900013157,0,0,0
13900013158,0,0,0
13900013159,0,0,0
13900013160,0,0,0
13900013161,0,0,0
13900013162,0,0,0
13900013163,0,0,0
13900013164,0,0,0
13900013165,0,0,0
13900013166,0,0,0
13900013167,0,0,0
13900013168,0,0,0
13900013169,0,0,0
13900013170,0,0,0
13900013171,0,0,0
13900013172,0,0,0
13900013173,0,0,0
13900013174,0,0,0
13900013175,0,0,0
13900013176,0,0,0
13900013177,0,0,0
13900013178,0,0,0
13900013179,0,0,0
13900013180,0,0,0
13900013181,0,0,0
13900013182,0,0,0
13900013183,0,0,0
13900013184,0,0,0
13900013185,0,0,0
13900013186,0,0,0
13900013187,0,0,0
13900013188,0,0,0
13900013189,0,0,0
13900013190,0,0,0
13900013191,0,0,0
13900013192,0,0,0
13900013193,0,0,0
13900013194,0,0,0
13900013195,0,0,0
13900013196,0,0,0
13900013197,0,0,0
13900013198,0,0,0
13900013199,0,0,0
13900013200,0,0,0
13900013201,0,0,0
13900013202,0,0,0
13900013203,0,0,0
13900013204,0,0,0
13900013205,0,0,0
13900013206,0,0,0
13900013207,0,0,0
13900013208,0,0,0
13900013209,0,0,0
13900013210,0,0,0
13900013211,0,0,0
13900013212,0,0,0
13900013213,0,0,0
13900013214,0,0,0
13900013215,0,0,0
13900013216,0,0,0
13900013217,0,0,0
13900013218,0,0,0
13900013219,0,0,0
13900013220,0,0,0
13900013221,0,0,0
13900013222,0,0,0
13900013223,0,0,0
13900013224,0,0,0
13900013225,0,0,0
13900013226,0,0,0
13900013227,0,0,0
13900013228,0,0,0
13900013229,0,0,0
13900013230,0,0,0
13900013231,0,0,0
13900013232,0,0,0
13900013233,0,0,0
13900013234,0,0,0
13900013235,0,0,0
13900013236,0,0,0
13900013237,0,0,0
13900013238,0,0,0
13900013239,0,0,0
13900013240,0,0,0
13900013241,0,0,0
13900013242,0,0,0
13900013243,0,0,0
13900013244,0,0,0
13900013245,0,0,0
13900013246,0,0,0
13900013247,0,0,0
13900013248,0,0,0
13900013249,0,0,0
13900013250,0,0,0
13900013251,0,0,0
13900013252,0,0,0
13900013253,0,0,0
13900013254,0,0,0
13900013255,0,0,0
13900013256,0,0,0
13900013257,0,0,0
13900013258,0,0,0
13900013259,0,0,0
13900013260,0,0,0
13900013261,0,0,0
13900013262,0,0,0
13900013263,0,0,0
13900013264,0,0,0
13900013265,0,0,0
13900013266,0,0,0
13900013267,0,0,0
13900013268,0,0,0
13900013269,0,0,0
13900013270,0,0,0
13900013271,0,0,0
13900013272,0,0,0
13900013273,0,0,0
13900013274,0,0,0
13900013275,0,0,0
13900013276,0,0,0
13900013277,0,0,0
13900013278,0,0,0
13900013279,0,0,0
13900013280,0,0,0
13900013281,0,0,0
13900013282,0,0,0
13900013283,0,0,0
13900013284,0,0,0
13900013285,0,0,0
13900013286,0,0,0
13900013287,0,0,0
13900013288,0,0,0
13900013289,0,0,0
13900013290,0,0,0
13900013291,0,0,0
13900013292,0,0,0
13900013293,0,0,0
13900013294,0,0,0
13900013295,0,0,0
13900013296,0,0,0
13900013297,0,0,0
13900013298,0,0,0
13900013299,0,0,0
13900013300,0,0,0
13900013301,0,0,0
13900013302,0,0,0
13900013303,0,0,0
13900013304,0,0,0
13900013305,0,0,0
13900013306,0,0,0
13900013307,0,0,0
13900013308,0,0,0
13900013309,0,0,0
13900013310,0,0,0
13900013311,0,0,0
13900013312,0,0,0
13900013313,0,0,0
13900013314,0,0,0
13900013315,0,0,0
13900013316,0,0,0
13900013317,0,0,0
13900013318,0,0,0
13900013319,0,0,0
13900013320,0,0,0
13900013321,0,0,0
13900013322,0,0,0
13900013323,0,0,0
13900013324,0,0,0
13900013325,0,0,0
13900013326,0,0,0
13900013327,0,0,0
13900013328,0,0,0
13900013329,0,0,0
13900013330,0,0,0
13900013331,0,0,0
13900013332,0,0,0
13900013333,0,0,0
13900013334,0,0,0
13900013335,0,0,0
13900013336,0,0,0
13900013337,0,0,0
13900013338,0,0,0
13900013339,0,0,0
13900013340,0,0,0
13900013341,0,0,0
13900013342,0,0,0
13900013343,0,0,0
13900013344,0,0,0
13900013345,0,0,0
13900013346,0,0,0
13900013347,0,0,0
13900013348,0,0,0
13900013349,0,0,0
13900013350,0,0,0
13900013351,0,0,0
13900013352,0,0,0
13900013353,0,0,0
13900013354,0,0,0
13900013355,0,0,0
13900013356,0,0,0
13900013357,0,0,0
13900013358,0,0,0
13900013359,0,0,0
13900013360,0,0,0
13900013361,0,0,0
13900013362,0,0,0
13900013363,0,0,0
13900013364,0,0,0
13900013365,0,0,0
13900013366,0,0,0
13900013367,0,0,0
13900013368,0,0,0
13900013369,0,0,0
13900013370,0,0,0
13900013371,0,0,0
13900013372,0,0,0
13900013373,0,0,0
13900013374,0,0,0
13900013375,0,0,0
13900013376,0,0,0
13900013377,0,0,0
13900013378,0,0,0
13900013379,0,0,0
13900013380,0,0,0
13900013381,0,0,0
13900013382,0,0,0
13900013383,0,0,0
13900013384,0,0,0
13900013385,0,0,0
13900013386,0,0,0
13900013387,0,0,0
13900013388,0,0,0
13900013389,0,0,0
13900013390,0,0,0
13900013391,0,0,0
13900013392,0,0,0
13900013393,0,0,0
13900013394,0,0,0
13900013395,0,0,0
13900013396,0,0,0
13900013397,0,0,0
13900013398,0,0,0
13900013399,0,0,0
13900013400,0,0,0
13900013401,0,0,0
13900013402,0,0,0
13900013403,0,0,0
13900013404,0,0,0
13900013405,0,0,0
13900013406,0,0,0
13900013407,0,0,0
13900013408,0,0,0
13900013409,0,0,0
13900013410,0,0,0
13900013411,0,0,0
13900013412,0,0,0
13900013413,0,0,0
13900013414,0,0,0
13900013415,0,0,0
13900013416,0,0,0
13900013417,0,0,0
13900013418,0,0,0
13900013419,0,0,0
13900013420,0,0,0
13900013421,0,0,0
13900013422,0,0,0
13900013423,0,0,0
13900013424,0,0,0
13900013425,0,0,0
13900013426,0,0,0
13900013427,0,0,0
13900013428,0,0,0
13900013429,0,0,0
13900013430,0,0,0
13900013431,0,0,0
13900013432,0,0,0
13900013433,0,0,0
13900013434,0,0,0
13900013435,0,0,0
13900013436,0,0,0
13900013437,0,0,0
13900013438,0,0,0
13900013439,0,0,0
13900013440,0,0,0
13900013441,0,0,0
13900013442,0,0,0
13900013443,0,0,0
13900013444,0,0,0
13900013445,0,0,0
13900013446,0,0,0
13900013447,0,0,0
13900013448,0,0,0
13900013449,0,0,0
13900013450,0,0,0
13900013451,0,0,0
13900013452,0,0,0
13900013453,0,0,0
13900013454,0,0,0
13900013455,0,0,0
13900013456,0,0,0
13900013457,0,0,0
13900013458,0,0,0
13900013459,0,0,0
13900013460,0,0,0
13900013461,0,0,0
13900013462,0,0,0
13900013463,0,0,0
13900013464,0,0,0
13900013465,0,0,0
13900013466,0,0,0
13900013467,0,0,0
13900013468,0,0,0
13900013469,0,0,0
13900013470,0,0,0
13900013471,0,0,0
13900013472,0,0,0
13900013473,0,0,0
13900013474,0,0,0
13900013475,0,0,0
13900013476,0,0,0
13900013477,0,0,0
13900013478,0,0,0
13900013479,0,0,0
13900013480,0,0,0
13900013481,0,0,0
13900013482,0,0,0
13900013483,0,0,0
13900013484,0,0,0
13900013485,0,0,0
13900013486,0,0,0
13900013487,0,0,0
13900013488,0,0,0
13900013489,0,0,0
13900013490,0,0,0
13900013491,0,0,0
13900013492,0,0,0
13900013493,0,0,0
13900013494,0,0,0
13900013495,0,0,0
13900013496,0,0,0
13900013497,0,0,0
13900013498,0,0,0
13900013499,0,0,0
13900013500,0,0,0
13900013501,0,0,0
13900013502,0,0,0
13900013503,0,0,0
13900013504,0,0,0
13900013505,0,0,0
13900013506,0,0,0
13900013507,0,0,0
13900013508,0,0,0
13900013509,0,0,0
13900013510,0,0,0
13900013511,0,0,0
13900013512,0,0,0
13900013513,0,0,0
13900013514,0,0,0
13900013515,0,0,0
13900013516,0,0,0
13900013517,0,0,0
13900013518,0,0,0
13900013519,0,0,0
13900013520,0,0,0
13900013521,0,0,0
13900013522,0,0,0
13900013523,0,0,0
13900013524,0,0,0
13900013525,0,0,0
13900013526,0,0,0
13900013527,0,0,0
13900013528,0,0,0
13900013529,0,0,0
13900013530,0,0,0
13900013531,0,0,0
13900013532,0,0,0
13900013533,0,0,0
13900013534,0,0,0
13900013535,0,0,0
13900013536,0,0,0
13900013537,0,0,0
13900013538,0,0,0
13900013539,0,0,0
13900013540,0,0,0
13900013541,0,0,0
13900013542,0,0,0
13900013543,0,0,0
13900013544,0,0,0
13900013545,0,0,0
13900013546,0,0,0
13900013547,0,0,0
13900013548,0,0,0
13900013549,0,0,0
13900013550,0,0,0
13900013551,0,0,0
13900013552,0,0,0
13900013553,0,0,0
13900013554,0,0,0
13900013555,0,0,0
13900013556,0,0,0
13900013557,0,0,0
13900013558,0,0,0
13900013559,0,0,0
13900013560,0,0,0
13900013561,0,0,0
13900013562,0,0,0
13900013563,0,0,0
13900013564,0,0,0
13900013565,0,0,0
13900013566,0,0,0
13900013567,0,0,0
13900013568,0,0,0
13900013569,0,0,0
13900013570,0,0,0
13900013571,0,0,0
13900013572,0,0,0
13900013573,0,0,0
13900013574,0,0,0
13900013575,0,0,0
13900013576,0,0,0
13900013577,0,0,0
13900013578,0,0,0
13900013579,0,0,0
13900013580,0,0,0
13900013581,0,0,0
13900013582,0,0,0
13900013583,0,0,0
13900013584,0,0,0
13900013585,0,0,0
13900013586,0,0,0
13900013587,0,0,0
13900013588,0,0,0
13900013589,0,0,0
13900013590,0,0,0
13900013591,0,0,0
13900013592,0,0,0
13900013593,0,0,0
13900013594,0,0,0
13900013595,0,0,0
13900013596,0,0,0
13900013597,0,0,0
13900013598,0,0,0
13900013599,0,0,0
13900013600,0,0,0
13900013601,0,0,0
13900013602,0,0,0
13900013603,0,0,0
13900013604,0,0,0
13900013605,0,0,0
13900013606,0,0,0
13900013607,0,0,0
13900013608,0,0,0
13900013609,0,0,0
13900013610,0,0,0
13900013611,0,0,0
13900013612,0,0,0
13900013613,0,0,0
13900013614,0,0,0
13900013615,0,0,0
13900013616,0,0,0
13900013617,0,0,0
13900013618,0,0,0
13900013619,0,0,0
13900013620,0,0,0
13900013621,0,0,0
13900013622,0,0,0
13900013623,0,0,0
13900013624,0,0,0
13900013625,0,0,0
13900013626,0,0,0
13900013627,0,0,0
13900013628,0,0,0
13900013629,0,0,0
13900013630,0,0,0
13900013631,0,0,0
13900013632,0,0,0
13900013633,0,0,0
13900013634,0,0,0
13900013635,0,0,0
13900013636,0,0,0
13900013637,0,0,0
13900013638,0,0,0
13900013639,0,0,0
13900013640,0,0,0
13900013641,0,0,0
13900013642,0,0,0
13900013643,0,0,0
13900013644,0,0,0
13900013645,0,0,0
13900013646,0,0,0
13900013647,0,0,0
13900013648,0,0,0
13900013649,0,0,0
13900013650,0,0,0
13900013651,0,0,0
13900013652,0,0,0
13900013653,0,0,0
13900013654,0,0,0
13900013655,0,0,0
13900013656,0,0,0
13900013657,0,0,0
13900013658,0,0,0
13900013659,0,0,0
13900013660,0,0,0
13900013661,0,0,0
13900013662,0,0,0
13900013663,0,0,0
13900013664,0,0,0
13900013665,0,0,0
13900013666,0,0,0
13900013667,0,0,0
13900013668,0,0,0
13900013669,0,0,0
13900013670,0,0,0
13900013671,0,0,0
13900013672,0,0,0
13900013673,0,0,0
13900013674,0,0,0
13900013675,0,0,0
13900013676,0,0,0
13900013677,0,0,0
13900013678,0,0,0
13900013679,0,0,0
13900013680,0,0,0
13900013681,0,0,0
13900013682,0,0,0
13900013683,0,0,0
13900013684,0,0,0
13900013685,0,0,0
13900013686,0,0,0
13900013687,0,0,0
13900013688,0,0,0
13900013689,0,0,0
13900013690,0,0,0
13900013691,0,0,0
13900013692,0,0,0
13900013693,0,0,0
13900013694,0,0,0
13900013695,0,0,0
13900013696,0,0,0
13900013697,0,0,0
13900013698,0,0,0
13900013699,0,0,0
13900013700,0,0,0
13900013701,0,0,0
13900013702,0,0,0
13900013703,0,0,0
13900013704,0,0,0
13900013705,0,0,0
13900013706,0,0,0
13900013707,0,0,0
13900013708,0,0,0
13900013709,0,0,0
13900013710,0,0,0
13900013711,0,0,0
13900013712,0,0,0
13900013713,0,0,0
13900013714,0,0,0
13900013715,0,0,0
13900013716,0,0,0
13900013717,0,0,0
13900013718,0,0,0
13900013719,0,0,0
13900013720,0,0,0
13900013721,0,0,0
13900013722,0,0,0
13900013723,0,0,0
13900013724,0,0,0
13900013725,0,0,0
13900013726,0,0,0
13900013727,0,0,0
13900013728,0,0,0
13900013729,0,0,0
13900013730,0,0,0
13900013731,0,0,0
13900013732,0,0,0
13900013733,0,0,0
13900013734,0,0,0
13900013735,0,0,0
13900013736,0,0,0
13900013737,0,0,0
13900013738,0,0,0
13900013739,0,0,0
13900013740,0,0,0
13900013741,0,0,0
13900013742,0,0,0
13900013743,0,0,0
13900013744,0,0,0
13900013745,0,0,0
13900013746,0,0,0
13900013747,0,0,0
13900013748,0,0,0
13900013749,0,0,0
13900013750,0,0,0
13900013751,0,0,0
13900013752,0,0,0
13900013753,0,0,0
13900013754,0,0,0
13900013755,0,0,0
13900013756,0,0,0
13900013757,0,0,0
13900013758,0,0,0
13900013759,0,0,0
13900013760,0,0,0
13900013761,0,0,0
13900013762,0,0,0
13900013763,0,0,0
13900013764,0,0,0
13900013765,0,0,0
13900013766,0,0,0
13900013767,0,0,0
13900013768,0,0,0
13900013769,0,0,0
13900013770,0,0,0
13900013771,0,0,0
13900013772,0,0,0
13900013773,0,0,0
13900013774,0,0,0
13900013775,0,0,0
13900013776,0,0,0
13900013777,0,0,0
